time,equity
2022-11-10 09:00:00,18379.017428571355
2022-11-10 15:00:00,18267.020999999928
2022-11-17 12:00:00,18355.922999999926
2022-11-17 16:00:00,18251.58792857135
2022-11-18 10:00:00,18392.082214285638
2022-11-25 15:00:00,18415.549928571345
2022-12-12 11:00:00,18314.58492857134
2022-12-15 11:00:00,18358.048928571345
2022-12-22 14:00:00,18253.508928571344
2023-01-20 16:00:00,18148.794285714197
2023-01-24 15:00:00,18045.675499999918
2023-02-10 16:00:00,17942.505499999927
2023-02-15 16:00:00,17979.41192857136
2023-02-16 16:00:00,18028.421642857076
2023-03-02 16:00:00,17925.919999999933
2023-03-16 10:00:00,17950.439999999933
2023-04-20 15:00:00,17985.051857142782
2023-04-27 16:00:00,18032.787571428496
2023-07-28 11:00:00,17929.831571428494
2023-08-02 13:00:00,17967.579571428494
2023-08-04 16:00:00,17867.206071428496
2023-09-21 14:00:00,17906.103214285624
2023-09-28 16:00:00,17803.977428571343
2023-10-10 15:00:00,17701.629571428475
2023-11-29 16:00:00,17601.72285714276
2023-12-01 16:00:00,17855.53199999991
2024-01-17 16:00:00,17959.305142857043
2024-11-06 13:00:00,17992.325142857044
2024-11-11 15:00:00,18031.005571428464
2024-11-22 16:00:00,17926.22657142846
2024-12-04 11:00:00,17824.057571428464
2024-12-05 16:00:00,17723.546857142752
2025-02-07 16:00:00,17621.818785714175
2025-02-27 15:00:00,17849.913928571317
2025-03-10 10:00:00,17897.586499999892
2025-03-12 15:00:00,17794.730071428465
2025-03-13 14:00:00,17886.49607142847
2025-03-19 16:00:00,17898.5014999999
2025-03-20 14:00:00,17928.93864285704
2025-03-24 15:00:00,18042.9237857142
2025-04-03 09:00:00,17929.381642857054
2025-04-15 10:00:00,17826.202642857053
2025-04-15 14:00:00,17860.676071428483
2025-04-16 09:00:00,17762.248571428485
2025-04-24 10:00:00,17660.924214285627
2025-04-24 15:00:00,17703.277785714192
2025-04-30 14:00:00,17726.10564285705
2025-05-01 09:00:00,17997.257071428474
2025-05-05 11:00:00,17894.741071428478
2025-05-06 14:00:00,17792.229142857057
2025-05-08 14:00:00,17690.031142857068
2025-05-22 14:00:00,17588.43542857136
2025-05-23 12:00:00,17490.51799999994
2025-05-27 15:00:00,17390.250499999944
2025-05-28 15:00:00,17436.96264285709
2025-05-29 15:00:00,17334.01928571423
